date,district,crop_type,temperature_c,humidity_pct,rainfall_mm,evapotranspiration_mm,canal_flow_cusecs,soil_moisture_pct,sensor_fault_type,was_imputed,month,day_of_year,irrigation_recommendation_mm
2023-02-03,Muzaffarabad,rice,12.46,57.95,1.71,1.52,80.1,16.93,none,0,2,34,17.6
2023-02-04,Muzaffarabad,sugarcane,12.54,56.27,3.53,2.1,81.8,22.21,none,0,2,35,12.8
2023-02-05,Muzaffarabad,wheat,14.76,51.11,1.07,1.61,77.4,19.75,none,0,2,36,15.4
2023-02-06,Muzaffarabad,sugarcane,13.94,57.65,0.12,1.7,79.8,18.79,none,0,2,37,16.8
2023-02-07,Muzaffarabad,maize,12.08,60.66,1.56,0.52,69.0,18.84,none,0,2,38,14.6
2023-02-08,Muzaffarabad,wheat,13.36,57.52,0.13,0.29,79.6,18.92,none,0,2,39,14.8
2023-02-09,Muzaffarabad,wheat,15.2,51.15,0.78,2.65,69.7,15.77,none,0,2,40,20.4
2023-02-10,Muzaffarabad,wheat,13.49,59.84,1.99,1.7,77.6,22.81,none,0,2,41,12.4
2023-02-11,Muzaffarabad,rice,15.22,52.04,1.31,1.89,80.5,14.52,time_skew,0,2,42,20.4
2023-02-12,Muzaffarabad,rice,15.87,62.4,2.83,0.91,82.1,16.14,none,0,2,43,17.0
2023-02-13,Muzaffarabad,wheat,16.85,61.39,2.24,1.21,71.9,13.61,none,0,2,44,19.9
2023-02-14,Muzaffarabad,wheat,13.98,55.23,0.33,1.41,71.6,17.2,none,0,2,45,17.7
2023-02-15,Muzaffarabad,maize,15.2,59.57,3.81,2.47,80.8,17.34,none,0,2,46,17.6
2023-02-16,Muzaffarabad,sugarcane,15.45,58.51,0.65,1.68,75.4,18.23,none,0,2,47,17.0
2023-02-17,Muzaffarabad,sugarcane,16.74,54.28,1.43,2.93,77.1,21.23,none,0,2,48,15.6
2023-02-18,Muzaffarabad,maize,14.1,58.75,2.75,1.3,69.6,17.12,none,0,2,49,16.7
2023-02-19,Muzaffarabad,wheat,16.89,57.86,2.07,2.38,70.3,15.5,none,0,2,50,19.8
2023-02-20,Muzaffarabad,rice,14.99,64.05,1.89,1.03,70.5,22.66,none,0,2,51,11.7
2023-02-21,Muzaffarabad,wheat,15.32,54.99,0.97,2.05,73.8,20.88,none,0,2,52,15.0
2023-02-22,Muzaffarabad,sugarcane,15.72,56.0,1.83,2.04,76.7,14.53,none,0,2,53,20.3
2023-02-23,Muzaffarabad,rice,14.94,52.01,1.26,1.91,82.6,20.62,none,0,2,54,14.9
2023-02-24,Muzaffarabad,maize,15.9,54.26,0.17,0.42,67.7,20.13,none,0,2,55,13.9
2023-02-25,Muzaffarabad,cotton,17.87,55.98,0.71,2.11,77.0,16.94,none,0,2,56,18.7
2023-02-26,Muzaffarabad,cotton,15.9,41.64,10.52,1.8,76.9,23.76,none,0,2,57,8.3
2023-02-27,Muzaffarabad,wheat,18.28,50.89,3.97,2.81,75.0,19.64,none,0,2,58,15.9
2023-02-28,Muzaffarabad,sugarcane,14.75,50.69,0.59,2.57,69.7,13.17,none,0,2,59,22.7
2023-03-01,Muzaffarabad,rice,17.93,60.17,1.15,1.48,66.1,20.95,none,0,3,60,14.1
2023-03-02,Muzaffarabad,wheat,18.78,48.83,0.26,1.88,77.8,20.47,time_skew,0,3,61,15.4
2023-03-03,Muzaffarabad,sugarcane,17.04,59.92,2.74,1.68,75.7,25.67,none,0,3,62,9.5
2023-03-04,Muzaffarabad,sugarcane,15.98,54.41,3.99,1.26,67.4,15.67,none,0,3,63,17.4
2023-03-05,Muzaffarabad,wheat,19.49,57.88,0.83,2.66,76.3,19.98,none,0,3,64,16.6
2023-03-06,Muzaffarabad,maize,16.88,51.91,3.25,1.85,78.9,20.88,none,0,3,65,13.8
2023-03-07,Muzaffarabad,wheat,19.03,47.33,2.25,3.16,69.2,19.1,none,0,3,66,17.5
2023-03-08,Muzaffarabad,wheat,17.44,51.85,0.2,1.98,68.8,19.35,none,0,3,67,16.6
2023-03-09,Muzaffarabad,wheat,18.55,54.28,6.29,1.65,78.7,18.19,none,0,3,68,14.8
2023-03-10,Muzaffarabad,maize,22.59,60.87,3.36,2.4,79.3,19.02,none,0,3,69,16.2
2023-03-11,Muzaffarabad,cotton,21.35,55.42,1.5,1.71,63.4,25.3,none,0,3,70,10.4
2023-03-12,Muzaffarabad,maize,19.56,49.92,1.01,2.37,66.2,17.09,none,0,3,71,18.8
2023-03-13,Muzaffarabad,wheat,19.84,52.35,0.9,1.54,67.9,18.31,none,0,3,72,16.7
2023-03-14,Muzaffarabad,wheat,18.57,48.68,0.21,3.14,66.8,17.38,none,0,3,73,19.9
2023-03-15,Muzaffarabad,wheat,18.41,47.12,0.87,2.22,70.2,21.94,none,0,3,74,14.3
2023-03-16,Muzaffarabad,wheat,20.76,45.06,0.91,2.03,68.3,18.35,none,0,3,75,17.3
2023-03-17,Muzaffarabad,wheat,22.26,54.52,2.53,2.35,62.9,21.22,none,0,3,76,14.4
2023-03-18,Muzaffarabad,wheat,18.78,50.49,1.87,2.34,71.3,15.72,none,0,3,77,19.6
2023-03-19,Muzaffarabad,rice,21.06,50.07,1.34,2.9,71.6,19.65,none,0,3,78,17.0
2023-03-20,Muzaffarabad,cotton,21.12,54.94,0.18,2.88,72.9,20.2,none,0,3,79,17.0
2023-03-21,Muzaffarabad,wheat,21.54,53.74,6.55,3.34,71.8,19.57,none,0,3,80,15.6
2023-03-22,Muzaffarabad,cotton,22.97,47.47,0.59,3.34,75.5,17.81,none,0,3,81,19.6
2023-03-23,Muzaffarabad,cotton,22.0,50.63,0.41,3.08,63.6,22.95,none,0,3,82,14.7
2023-03-24,Muzaffarabad,rice,23.01,52.67,2.23,2.91,66.9,16.65,none,0,3,83,19.4
2023-03-25,Muzaffarabad,sugarcane,20.48,52.0,2.4,1.82,66.4,20.41,none,0,3,84,14.5
2023-03-26,Muzaffarabad,wheat,21.1,52.44,0.01,3.21,68.7,15.26,none,0,3,85,21.9
2023-03-27,Muzaffarabad,maize,23.27,56.79,1.47,3.38,70.8,21.14,none,0,3,86,16.3
2023-03-28,Muzaffarabad,wheat,22.28,48.3,1.72,2.33,69.2,15.65,none,0,3,87,19.8
2023-03-29,Muzaffarabad,wheat,27.05,50.55,0.05,3.53,72.1,15.61,none,0,3,88,22.0
2023-03-30,Muzaffarabad,maize,22.51,54.71,5.39,1.44,64.7,22.58,none,0,3,89,10.9
2023-03-31,Muzaffarabad,wheat,26.68,49.38,3.64,4.24,71.1,15.65,none,0,3,90,21.5
2023-04-01,Muzaffarabad,sugarcane,21.79,55.04,2.71,2.81,73.3,18.66,none,0,4,91,17.3
2023-04-02,Muzaffarabad,cotton,22.67,42.41,7.56,2.74,58.4,14.99,none,0,4,92,18.5
2023-04-03,Muzaffarabad,maize,24.79,57.45,2.8,2.18,72.6,21.99,none,0,4,93,13.4
2023-04-04,Muzaffarabad,maize,23.37,57.29,0.23,1.81,73.6,21.99,stuck_sensor,1,4,94,14.0
2023-04-05,Muzaffarabad,wheat,23.73,46.65,0.02,3.39,69.3,18.72,none,0,4,95,19.0
2023-04-06,Muzaffarabad,wheat,24.0,47.75,0.51,3.0,73.1,18.11,none,0,4,96,18.9
2023-04-07,Muzaffarabad,rice,25.29,49.1,3.4,3.62,77.1,15.32,none,0,4,97,21.1
2023-04-08,Muzaffarabad,wheat,23.46,51.08,0.08,2.94,80.0,17.99,none,0,4,98,19.1
2023-04-09,Muzaffarabad,maize,22.97,55.55,0.49,3.05,67.9,15.88,none,0,4,99,21.0
2023-04-10,Muzaffarabad,cotton,24.91,41.76,0.63,3.27,74.4,15.88,stuck_sensor,1,4,100,21.2
2023-04-11,Muzaffarabad,wheat,25.73,45.22,0.23,3.51,74.7,23.21,none,0,4,101,15.1
2023-04-12,Muzaffarabad,sugarcane,21.58,44.14,0.28,2.34,76.1,19.73,none,0,4,102,16.7
2023-04-13,Muzaffarabad,rice,23.4,54.33,0.46,2.37,75.8,18.54,none,0,4,103,17.7
2023-04-14,Muzaffarabad,sugarcane,28.96,48.18,0.52,4.17,73.6,16.96,time_skew,0,4,104,21.5
2023-04-15,Muzaffarabad,wheat,27.03,43.59,0.08,3.84,72.4,13.94,none,0,4,105,23.9
2023-04-16,Muzaffarabad,maize,25.9,56.73,2.49,3.72,75.2,17.5,none,0,4,106,19.6
2023-04-17,Muzaffarabad,cotton,25.92,54.35,1.59,2.97,78.1,19.82,none,0,4,107,16.9
2023-04-18,Muzaffarabad,wheat,27.91,55.96,1.63,2.88,75.5,17.12,none,0,4,108,19.2
2023-04-19,Muzaffarabad,wheat,28.24,49.28,4.12,4.11,82.2,16.24,none,0,4,109,20.6
2023-04-20,Muzaffarabad,maize,26.69,47.09,0.4,2.99,68.5,16.24,missing_sensor,1,4,110,20.6
2023-04-21,Muzaffarabad,rice,25.27,47.24,0.99,2.57,70.8,21.13,none,0,4,111,15.4
2023-04-22,Muzaffarabad,maize,25.84,54.96,0.61,3.2,73.4,19.85,none,0,4,112,17.6
2023-04-23,Muzaffarabad,wheat,30.08,49.07,0.14,3.4,76.8,19.7,none,0,4,113,18.1
2023-04-24,Muzaffarabad,wheat,30.1,55.4,2.98,3.15,71.9,16.04,none,0,4,114,20.0
2023-04-25,Muzaffarabad,sugarcane,28.56,50.67,2.4,3.42,74.2,17.22,none,0,4,115,19.5
2023-04-26,Muzaffarabad,wheat,27.27,52.36,0.09,3.29,74.5,16.5,none,0,4,116,20.9
2023-04-27,Muzaffarabad,wheat,31.1,39.24,0.74,5.22,80.8,16.5,stuck_sensor,1,4,117,23.1
2023-04-28,Muzaffarabad,wheat,28.1,57.93,1.87,3.15,85.0,26.61,none,0,4,118,10.9
2023-04-29,Muzaffarabad,sugarcane,30.6,50.02,0.17,4.35,74.5,10.16,none,0,4,119,27.9
2023-04-30,Muzaffarabad,wheat,28.84,44.75,2.28,5.5,74.6,10.61,none,0,4,120,28.2
2023-05-01,Muzaffarabad,maize,31.55,49.57,1.73,4.29,72.8,18.19,none,0,5,121,20.0
2023-05-02,Muzaffarabad,maize,27.87,53.96,5.43,3.48,75.2,20.7,none,0,5,122,15.2
2023-05-03,Muzaffarabad,maize,31.71,49.96,0.65,4.04,77.0,13.59,none,0,5,123,24.3
2023-05-04,Muzaffarabad,wheat,30.27,59.18,3.99,3.8,77.7,14.78,none,0,5,124,21.5
2023-05-05,Muzaffarabad,cotton,30.9,54.11,4.02,2.99,82.6,18.85,none,0,5,125,16.8
2023-05-06,Muzaffarabad,wheat,31.06,47.81,1.34,4.04,76.8,18.32,none,0,5,126,19.7
2023-05-07,Muzaffarabad,wheat,30.56,53.55,1.31,3.9,77.4,18.94,none,0,5,127,19.0
2023-05-08,Muzaffarabad,wheat,31.9,55.19,0.23,4.65,68.1,21.77,none,0,5,128,17.9
2023-05-09,Muzaffarabad,maize,29.24,50.3,0.81,4.91,81.2,17.86,none,0,5,129,21.5
2023-05-10,Muzaffarabad,maize,30.32,54.67,2.41,4.32,83.7,14.68,none,0,5,130,22.9
2023-05-11,Muzaffarabad,wheat,29.32,51.79,0.22,3.52,85.1,14.76,none,0,5,131,22.7
2023-05-12,Muzaffarabad,wheat,31.93,48.19,0.63,4.16,80.7,14.18,none,0,5,132,23.9
2023-05-13,Muzaffarabad,maize,29.56,47.59,0.19,4.38,76.8,20.44,time_skew,0,5,133,18.7
2023-05-14,Muzaffarabad,cotton,31.55,54.8,0.54,4.56,85.7,13.26,none,0,5,134,25.3
2023-05-15,Muzaffarabad,maize,29.31,49.31,1.74,4.39,82.5,15.23,none,0,5,135,22.8
2023-05-16,Muzaffarabad,maize,30.91,47.02,0.16,3.57,89.6,22.33,time_skew,0,5,136,16.0
2023-05-17,Muzaffarabad,cotton,29.87,57.2,4.35,3.1,79.7,22.91,time_skew,0,5,137,13.2
2023-05-18,Muzaffarabad,rice,31.24,50.24,2.35,4.49,82.9,18.58,none,0,5,138,19.7
2023-05-19,Muzaffarabad,wheat,31.43,51.62,0.2,4.16,89.7,17.3,none,0,5,139,21.3
2023-05-20,Muzaffarabad,cotton,32.5,58.27,0.43,4.3,78.5,11.85,none,0,5,140,26.3
2023-05-21,Muzaffarabad,sugarcane,31.27,56.73,3.01,4.07,90.7,16.48,none,0,5,141,20.8
2023-05-22,Muzaffarabad,maize,31.21,53.15,5.38,3.34,87.6,23.78,none,0,5,142,12.3
2023-05-23,Muzaffarabad,wheat,34.93,47.91,0.1,5.3,80.5,16.91,none,0,5,143,23.1
2023-05-24,Muzaffarabad,maize,32.13,56.68,0.57,4.44,95.9,17.69,none,0,5,144,21.1
2023-05-25,Muzaffarabad,sugarcane,35.74,51.79,2.9,5.21,80.8,14.37,time_skew,0,5,145,24.2
2023-05-26,Muzaffarabad,cotton,35.26,52.53,0.31,3.68,85.9,19.55,none,0,5,146,18.6
2023-05-27,Muzaffarabad,maize,33.45,55.54,0.2,3.94,86.1,17.7,none,0,5,147,20.6
2023-05-28,Muzaffarabad,wheat,32.73,61.84,0.82,3.91,86.5,16.99,none,0,5,148,21.0
2023-05-29,Muzaffarabad,sugarcane,31.47,58.43,0.31,3.21,96.7,19.15,none,0,5,149,18.3
2023-05-30,Muzaffarabad,wheat,31.73,60.39,1.14,3.96,82.2,15.15,none,0,5,150,22.6
2023-05-31,Muzaffarabad,maize,31.83,57.5,0.65,4.77,94.6,15.15,stuck_sensor,1,5,151,23.8
2023-06-01,Muzaffarabad,maize,33.33,55.88,3.0,3.93,84.9,14.35,none,0,6,152,22.5
2023-06-02,Muzaffarabad,wheat,34.1,48.35,2.4,4.16,88.0,20.75,none,0,6,153,17.3
2023-06-03,Muzaffarabad,maize,34.54,52.26,0.58,4.44,90.5,14.42,none,0,6,154,24.1
2023-06-04,Muzaffarabad,wheat,30.4,53.8,3.5,3.79,99.2,14.42,missing_sensor,1,6,155,22.1
2023-06-05,Muzaffarabad,cotton,30.73,56.57,0.05,3.32,93.8,25.9,none,0,6,156,12.5
2023-06-06,Muzaffarabad,sugarcane,33.14,53.7,0.4,3.69,84.9,22.85,none,0,6,157,15.6
2023-06-07,Muzaffarabad,wheat,32.86,55.58,0.55,4.0,94.5,17.62,time_skew,0,6,158,20.6
2023-06-08,Muzaffarabad,rice,34.19,50.85,0.32,5.05,97.6,15.71,none,0,6,159,23.8
2023-06-09,Muzaffarabad,sugarcane,31.1,63.59,0.48,3.59,93.5,19.22,none,0,6,160,18.7
2023-06-10,Muzaffarabad,rice,34.24,55.59,0.34,4.92,93.8,13.35,none,0,6,161,25.7
2023-06-11,Muzaffarabad,maize,33.03,55.31,3.07,4.8,91.7,16.33,none,0,6,162,21.8
2023-06-12,Muzaffarabad,rice,32.31,54.82,0.78,3.47,95.0,20.22,none,0,6,163,17.5
2023-06-13,Muzaffarabad,wheat,35.54,47.1,0.71,5.09,98.5,16.58,none,0,6,164,22.9
2023-06-14,Muzaffarabad,cotton,34.19,60.82,0.46,3.87,87.0,17.25,none,0,6,165,20.8
2023-06-15,Muzaffarabad,maize,30.92,57.7,5.88,3.73,102.2,20.3,none,0,6,166,15.7
2023-06-16,Muzaffarabad,wheat,32.31,50.18,1.85,4.71,104.0,21.27,none,0,6,167,17.7
2023-06-17,Muzaffarabad,maize,32.46,48.85,1.17,4.52,98.6,21.38,none,0,6,168,17.7
2023-06-18,Muzaffarabad,wheat,33.94,49.59,1.4,4.72,101.5,21.38,missing_sensor,1,6,169,17.8
2023-06-19,Muzaffarabad,cotton,33.26,55.53,0.07,4.12,97.0,19.95,none,0,6,170,18.9
2023-06-20,Muzaffarabad,rice,33.9,66.44,1.23,3.83,101.7,14.78,none,0,6,171,22.7
2023-06-21,Muzaffarabad,wheat,36.84,56.6,0.55,5.4,100.3,9.01,none,0,6,172,30.2
2023-06-22,Muzaffarabad,rice,34.69,58.64,0.62,4.29,95.9,20.01,none,0,6,173,18.8
2023-06-23,Muzaffarabad,wheat,34.29,63.76,2.53,3.42,98.6,18.54,none,0,6,174,18.3
2023-06-24,Muzaffarabad,maize,34.03,53.16,1.23,5.47,101.0,22.02,none,0,6,175,18.3
2023-06-25,Muzaffarabad,rice,33.08,48.82,1.01,4.27,98.1,13.74,none,0,6,176,24.3
2023-06-26,Muzaffarabad,cotton,33.02,47.89,0.76,4.22,100.6,16.01,none,0,6,177,22.3
2023-06-27,Muzaffarabad,wheat,34.64,57.32,1.11,4.44,99.7,20.52,none,0,6,178,18.4
2023-06-28,Muzaffarabad,wheat,34.84,57.44,2.13,4.5,104.4,14.99,none,0,6,179,23.0
2023-06-29,Muzaffarabad,wheat,34.09,57.33,1.45,4.2,104.2,14.59,none,0,6,180,23.3
2023-06-30,Muzaffarabad,sugarcane,36.45,53.84,1.59,5.67,105.8,13.91,none,0,6,181,25.7
2023-07-01,Muzaffarabad,sugarcane,32.23,63.77,24.76,3.69,103.6,25.77,none,0,7,182,3.2
2023-07-02,Muzaffarabad,maize,31.84,71.54,0.85,2.59,105.2,19.94,none,0,7,183,16.6
2023-07-03,Muzaffarabad,cotton,33.82,70.69,34.78,3.74,108.3,26.47,none,0,7,184,0.0
2023-07-04,Muzaffarabad,maize,32.78,72.02,2.99,3.16,104.2,24.14,none,0,7,185,12.7
2023-07-05,Muzaffarabad,sugarcane,35.22,70.67,29.12,3.77,108.1,27.08,none,0,7,186,0.4
2023-07-06,Muzaffarabad,wheat,33.02,67.59,9.58,3.91,112.1,23.93,none,0,7,187,11.2
2023-07-07,Muzaffarabad,wheat,32.9,77.83,0.77,3.25,106.3,18.28,none,0,7,188,19.0
2023-07-08,Muzaffarabad,wheat,31.88,70.24,0.59,3.81,112.7,18.14,none,0,7,189,19.9
2023-07-09,Muzaffarabad,wheat,34.18,69.28,9.51,3.75,108.0,22.47,none,0,7,190,12.4
2023-07-10,Muzaffarabad,wheat,34.95,70.08,17.69,3.36,115.0,18.79,none,0,7,191,11.9
2023-07-11,Muzaffarabad,maize,32.3,72.9,2.65,3.33,105.5,23.87,none,0,7,192,13.3
2023-07-12,Muzaffarabad,sugarcane,30.47,74.72,33.41,2.87,111.5,20.79,none,0,7,193,3.2
2023-07-13,Muzaffarabad,wheat,34.52,68.6,37.4,4.67,109.5,23.26,none,0,7,194,1.7
2023-07-14,Muzaffarabad,maize,30.39,73.8,20.33,2.69,109.7,25.58,none,0,7,195,3.8
2023-07-15,Muzaffarabad,rice,32.28,70.02,6.71,4.21,113.0,20.16,none,0,7,196,16.1
2023-07-16,Muzaffarabad,maize,31.74,69.11,9.91,3.11,113.8,14.64,none,0,7,197,18.4
2023-07-17,Muzaffarabad,wheat,33.76,66.79,17.51,3.18,119.5,24.07,none,0,7,198,7.0
2023-07-18,Muzaffarabad,maize,32.23,75.81,22.08,3.71,121.3,19.61,none,0,7,199,9.8
2023-07-19,Muzaffarabad,rice,33.57,67.27,15.33,3.42,118.3,17.47,none,0,7,200,14.1
2023-07-20,Muzaffarabad,rice,31.56,76.75,3.01,3.15,119.7,20.73,none,0,7,201,15.7
2023-07-21,Muzaffarabad,wheat,31.21,72.56,3.6,2.96,107.3,16.48,none,0,7,202,19.1
2023-07-22,Muzaffarabad,sugarcane,31.71,68.42,49.14,2.96,117.8,23.41,none,0,7,203,0.0
2023-07-23,Muzaffarabad,maize,32.64,70.49,5.87,3.83,119.2,19.31,none,0,7,204,16.7
2023-07-24,Muzaffarabad,sugarcane,31.16,71.38,7.42,3.55,114.0,18.76,none,0,7,205,16.3
2023-07-25,Muzaffarabad,maize,33.1,69.05,17.87,3.92,111.5,18.06,none,0,7,206,13.2
2023-07-26,Muzaffarabad,rice,29.64,71.1,4.92,3.56,120.3,19.03,none,0,7,207,17.0
2023-07-27,Muzaffarabad,wheat,31.08,74.03,13.4,2.89,115.2,24.64,none,0,7,208,7.7
2023-07-28,Muzaffarabad,wheat,30.62,77.59,4.51,3.52,123.8,24.72,none,0,7,209,12.0
2023-07-29,Muzaffarabad,cotton,31.98,71.21,11.91,3.38,126.8,16.57,none,0,7,210,16.2
2023-07-30,Muzaffarabad,cotton,29.82,81.44,27.54,1.98,119.5,19.77,none,0,7,211,5.3
2023-07-31,Muzaffarabad,maize,30.38,69.15,13.72,3.17,117.8,22.36,none,0,7,212,10.0
2023-08-01,Muzaffarabad,cotton,27.3,67.56,33.55,2.53,116.2,27.31,none,0,8,213,0.0
2023-08-02,Muzaffarabad,wheat,31.02,70.18,28.75,2.97,120.7,31.73,time_skew,0,8,214,0.0
2023-08-03,Muzaffarabad,maize,28.85,74.66,14.13,2.29,124.0,19.46,none,0,8,215,11.3
2023-08-04,Muzaffarabad,sugarcane,31.13,68.61,3.19,3.3,126.2,19.73,none,0,8,216,16.8
2023-08-05,Muzaffarabad,wheat,30.74,70.71,12.09,3.08,122.9,17.55,none,0,8,217,14.9
2023-08-06,Muzaffarabad,cotton,30.74,72.67,3.1,2.45,114.1,21.16,none,0,8,218,14.4
2023-08-07,Muzaffarabad,cotton,30.3,80.68,6.72,3.0,121.8,23.46,time_skew,0,8,219,11.6
2023-08-08,Muzaffarabad,rice,28.15,75.7,27.45,2.83,113.8,25.52,none,0,8,220,1.2
2023-08-09,Muzaffarabad,wheat,28.54,73.44,0.83,2.82,120.5,21.99,none,0,8,221,15.0
2023-08-10,Muzaffarabad,rice,27.2,74.25,0.71,2.53,129.4,22.24,none,0,8,222,14.5
2023-08-11,Muzaffarabad,sugarcane,28.92,75.45,19.17,2.89,115.7,23.79,none,0,8,223,6.2
2023-08-12,Muzaffarabad,rice,28.86,70.0,8.71,2.5,127.9,21.18,none,0,8,224,12.2
2023-08-13,Muzaffarabad,sugarcane,26.95,71.24,5.02,2.76,118.6,18.07,none,0,8,225,16.8
2023-08-14,Muzaffarabad,sugarcane,27.36,83.04,2.57,1.81,117.9,17.74,none,0,8,226,16.9
2023-08-15,Muzaffarabad,sugarcane,30.63,70.64,6.98,2.85,121.2,25.5,none,0,8,227,9.5
2023-08-16,Muzaffarabad,wheat,28.83,76.63,3.86,2.85,128.7,18.81,none,0,8,228,16.7
2023-08-17,Muzaffarabad,sugarcane,28.16,73.4,11.23,2.73,124.1,27.43,none,0,8,229,5.9
2023-08-18,Muzaffarabad,wheat,28.59,72.71,29.56,3.39,132.2,21.86,none,0,8,230,4.4
2023-08-19,Muzaffarabad,cotton,25.95,73.77,2.45,1.97,122.5,21.1,none,0,8,231,14.1
2023-08-20,Muzaffarabad,wheat,26.45,73.47,21.17,1.75,120.8,21.59,none,0,8,232,5.9
2023-08-21,Muzaffarabad,wheat,27.67,75.0,12.47,2.08,125.2,25.12,none,0,8,233,6.6
2023-08-22,Muzaffarabad,sugarcane,27.62,71.37,34.06,2.7,123.8,24.9,none,0,8,234,0.0
2023-08-23,Muzaffarabad,wheat,26.91,72.25,1.54,2.0,124.4,26.24,none,0,8,235,9.9
2023-08-24,Muzaffarabad,cotton,25.56,69.05,13.82,2.51,122.6,21.57,none,0,8,236,9.8
2023-08-25,Muzaffarabad,sugarcane,25.86,72.24,2.95,1.97,134.5,20.16,none,0,8,237,14.7
2023-08-26,Muzaffarabad,cotton,27.54,79.85,37.21,2.59,134.9,21.21,none,0,8,238,0.9
2023-08-27,Muzaffarabad,wheat,27.08,75.42,12.16,3.36,124.0,18.18,none,0,8,239,14.6
2023-08-28,Muzaffarabad,sugarcane,25.64,82.88,37.14,1.48,123.3,21.81,none,0,8,240,0.0
2023-08-29,Muzaffarabad,cotton,28.63,73.45,17.6,3.25,125.7,21.42,none,0,8,241,9.4
2023-08-30,Muzaffarabad,wheat,26.34,78.5,19.22,1.76,127.0,21.96,none,0,8,242,6.3
2023-08-31,Muzaffarabad,wheat,26.16,76.44,7.36,2.08,120.1,20.44,none,0,8,243,12.9
2023-09-01,Muzaffarabad,rice,23.96,79.63,24.12,1.2,123.4,29.3,none,0,9,244,0.0
2023-09-02,Muzaffarabad,maize,27.24,88.52,12.08,0.95,128.0,26.38,none,0,9,245,4.2
2023-09-03,Muzaffarabad,wheat,23.84,79.05,9.99,1.77,127.2,19.23,none,0,9,246,12.5
2023-09-04,Muzaffarabad,wheat,23.55,76.27,11.55,1.49,131.8,23.88,none,0,9,247,7.3
2023-09-05,Muzaffarabad,maize,27.05,84.23,0.1,1.89,135.6,21.6,none,0,9,248,14.5
2023-09-06,Muzaffarabad,wheat,26.01,74.25,1.47,2.62,124.5,18.38,none,0,9,249,17.8
2023-09-07,Muzaffarabad,sugarcane,24.1,81.34,3.97,2.1,132.7,20.16,none,0,9,250,14.5
2023-09-08,Muzaffarabad,cotton,23.83,77.21,10.86,1.18,125.8,23.28,none,0,9,251,7.7
2023-09-09,Muzaffarabad,wheat,24.94,77.69,11.16,2.29,130.7,19.43,none,0,9,252,12.5
2023-09-10,Muzaffarabad,wheat,24.38,80.51,1.85,2.34,127.4,23.2,none,0,9,253,12.9
2023-09-11,Muzaffarabad,cotton,22.31,76.8,16.06,1.58,129.2,22.61,none,0,9,254,6.8
2023-09-12,Muzaffarabad,cotton,23.2,80.15,30.93,1.04,136.4,30.88,none,0,9,255,0.0
2023-09-13,Muzaffarabad,wheat,24.11,83.41,17.15,1.63,125.3,21.42,none,0,9,256,7.5
2023-09-14,Muzaffarabad,cotton,23.56,79.09,7.46,2.44,125.8,19.74,none,0,9,257,13.9
2023-09-15,Muzaffarabad,cotton,20.16,81.16,49.29,1.35,133.0,27.73,none,0,9,258,0.0
2023-09-16,Muzaffarabad,maize,21.88,79.98,7.11,0.59,132.0,25.21,none,0,9,259,6.7
2023-09-17,Muzaffarabad,wheat,20.72,83.32,30.79,1.53,130.4,28.56,none,0,9,260,0.0
2023-09-18,Muzaffarabad,wheat,22.81,69.81,4.17,0.39,124.6,20.53,none,0,9,261,11.9
2023-09-19,Muzaffarabad,wheat,23.75,74.57,2.81,2.45,129.0,16.01,none,0,9,262,19.1
2023-09-20,Muzaffarabad,rice,22.93,72.57,0.29,1.82,126.4,23.73,none,0,9,263,12.4
2023-09-21,Muzaffarabad,wheat,21.14,76.83,7.25,1.06,130.6,18.27,none,0,9,264,13.5
2023-09-22,Muzaffarabad,maize,21.24,84.87,12.13,1.05,130.2,18.27,stuck_sensor,1,9,265,11.6
2023-09-23,Muzaffarabad,wheat,21.94,78.27,14.88,1.26,129.5,21.98,none,0,9,266,7.4
2023-09-24,Muzaffarabad,rice,21.66,79.69,21.64,1.1,138.3,24.61,none,0,9,267,2.1
2023-09-25,Muzaffarabad,cotton,18.97,74.51,4.74,1.16,129.4,20.3,none,0,9,268,12.8
2023-09-26,Muzaffarabad,wheat,17.99,91.14,0.54,0.85,119.9,20.19,none,0,9,269,14.2
2023-09-27,Muzaffarabad,rice,20.93,80.48,34.25,1.3,129.6,23.86,none,0,9,270,0.0
2023-09-28,Muzaffarabad,cotton,21.76,83.2,6.06,1.58,130.9,19.2,none,0,9,271,13.8
2023-09-29,Muzaffarabad,wheat,19.48,81.14,16.08,0.92,127.3,22.89,none,0,9,272,5.7
2023-09-30,Muzaffarabad,wheat,20.58,83.39,32.09,0.74,137.6,22.55,none,0,9,273,0.0
2023-10-01,Muzaffarabad,maize,21.08,68.88,4.39,1.39,127.9,18.44,none,0,10,274,14.9
2023-10-02,Muzaffarabad,rice,20.27,74.93,1.66,0.45,131.2,23.91,none,0,10,275,9.9
2023-10-03,Muzaffarabad,sugarcane,21.54,64.98,0.42,1.95,132.8,23.32,none,0,10,276,12.9
2023-10-04,Muzaffarabad,sugarcane,18.86,65.88,1.29,1.88,129.9,21.0,none,0,10,277,14.5
2023-10-05,Muzaffarabad,maize,19.59,72.46,0.35,1.9,136.0,18.77,none,0,10,278,16.9
2023-10-06,Muzaffarabad,wheat,16.73,72.26,5.19,0.76,132.3,23.88,none,0,10,279,8.9
